City,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating color,Rating text
Gurgaon,700,Indian Rupees(Rs.),No,No,No,No,2,Red,Poor
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Boise,40,Dollar($),No,No,No,No,3,Green,Very Good
Noida,450,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Gurgaon,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,1000,Indian Rupees(Rs.),No,Yes,No,No,3,Green,Very Good
Gurgaon,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Bhopal,650,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Aurangabad,800,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Doha,250,Qatari Rial(QR),Yes,No,No,No,4,Dark Green,Excellent
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,700,Indian Rupees(Rs.),Yes,Yes,No,No,2,Orange,Average
Noida,650,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,3000,Indian Rupees(Rs.),No,No,No,No,4,White,Not rated
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Nashik,800,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,650,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
Gurgaon,1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
Coimbatore,1200,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,6000,Indian Rupees(Rs.),Yes,No,No,No,4,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Mumbai,1500,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Rest of Hawaii,10,Dollar($),No,No,No,No,1,Green,Very Good
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,550,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Athens,10,Dollar($),No,No,No,No,1,Dark Green,Excellent
New Delhi,1600,Indian Rupees(Rs.),No,No,No,No,3,Orange,Average
Gurgaon,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,800,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1200,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Dalton,25,Dollar($),No,No,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,White,Not rated
Noida,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Cedar Rapids/Iowa City,25,Dollar($),No,No,No,No,2,Green,Very Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,550,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Jakarta,200000,Indonesian Rupiah(IDR),No,No,No,No,3,Dark Green,Excellent
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Noida,150,Indian Rupees(Rs.),No,Yes,No,No,1,Red,Poor
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
S��o Paulo,200,Brazilian Real(R$),No,No,No,No,4,Orange,Average
Waterloo,10,Dollar($),No,No,No,No,1,Yellow,Good
New Delhi,1500,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Varanasi,400,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Faridabad,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Columbus,40,Dollar($),No,No,No,No,3,Yellow,Good
Auckland,35,NewZealand($),No,No,No,No,2,Green,Very Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1500,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Noida,600,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,650,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1000,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
Dalton,10,Dollar($),No,No,No,No,1,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Gurgaon,1700,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gurgaon,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Princeton,70,Dollar($),No,No,No,No,4,Green,Very Good
Noida,700,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Bhopal,500,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
Gurgaon,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
Ahmedabad,450,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
Gurgaon,1500,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
Nashik,1100,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
Macon,40,Dollar($),No,No,No,No,3,Yellow,Good
New Delhi,3000,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
New Delhi,1200,Indian Rupees(Rs.),No,No,No,No,3,White,Not rated
New Delhi,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,Yellow,Good
Gurgaon,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Red,Poor
Gurgaon,2500,Indian Rupees(Rs.),No,No,No,No,4,Green,Very Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,800,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
Noida,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,650,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,900,Indian Rupees(Rs.),Yes,No,No,No,2,Orange,Average
Gurgaon,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
Secunderabad,800,Indian Rupees(Rs.),Yes,No,No,No,2,Dark Green,Excellent
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Rio de Janeiro,40,Brazilian Real(R$),No,No,No,No,2,Green,Very Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
Gurgaon,700,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,550,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Gurgaon,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Bangalore,1200,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,Yes,No,No,1,White,Not rated
Valdosta,10,Dollar($),No,No,No,No,1,Yellow,Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1400,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Rest of Hawaii,25,Dollar($),No,No,No,No,2,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gainesville,10,Dollar($),No,No,No,No,1,Green,Very Good
New Delhi,4500,Indian Rupees(Rs.),Yes,No,No,No,4,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Pocatello,10,Dollar($),No,No,No,No,1,Yellow,Good
New Delhi,1100,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
Faridabad,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
��stanbul,80,Turkish Lira(TL),No,No,No,No,3,Green,Very Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Dubuque,25,Dollar($),No,No,No,No,2,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Sioux City,40,Dollar($),No,No,No,No,3,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
New Delhi,650,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Bangalore,400,Indian Rupees(Rs.),No,Yes,No,No,1,Green,Very Good
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Vizag,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Noida,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Pretoria,300,Rand(R),No,No,No,No,4,Yellow,Good
New Delhi,1500,Indian Rupees(Rs.),No,Yes,No,No,3,Yellow,Good
Gurgaon,1500,Indian Rupees(Rs.),Yes,No,No,No,3,Dark Green,Excellent
Gurgaon,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Kolkata,1200,Indian Rupees(Rs.),No,Yes,No,No,3,Green,Very Good
New Delhi,1600,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,Orange,Average
Chandigarh,600,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
S��o Paulo,55,Brazilian Real(R$),No,No,No,No,2,White,Not rated
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Gurgaon,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Faridabad,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Nagpur,600,Indian Rupees(Rs.),No,No,No,No,2,Dark Green,Excellent
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,200,Indian Rupees(Rs.),No,Yes,No,No,1,White,Not rated
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,650,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,650,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,3800,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
New Delhi,2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,Green,Very Good
Sioux City,10,Dollar($),No,No,No,No,1,Yellow,Good
Gurgaon,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Surat,1000,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
Gurgaon,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Bhopal,1000,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
New Delhi,1200,Indian Rupees(Rs.),No,Yes,No,No,3,Green,Very Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Singapore,220,Dollar($),No,No,No,No,4,Yellow,Good
Gurgaon,550,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Faridabad,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Jaipur,1500,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,650,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Bhubaneshwar,1400,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,1900,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Agra,700,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
Noida,1000,Indian Rupees(Rs.),No,Yes,No,No,3,Yellow,Good
New Delhi,950,Indian Rupees(Rs.),Yes,Yes,No,No,2,Orange,Average
Noida,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
Faridabad,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Gurgaon,600,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,Yes,No,No,1,Red,Poor
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Gurgaon,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Agra,3600,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
Bogor,70000,Indonesian Rupiah(IDR),No,No,No,No,2,Yellow,Good
Gurgaon,2400,Indian Rupees(Rs.),Yes,No,No,No,4,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1500,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Dark Green,Excellent
Gurgaon,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,350,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Chennai,1000,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
Kolkata,1400,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
Gurgaon,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,250,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Cedar Rapids/Iowa City,25,Dollar($),No,No,No,No,2,Green,Very Good
Noida,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1200,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Goa,1500,Indian Rupees(Rs.),No,No,No,No,4,Dark Green,Excellent
New Delhi,5000,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
Gurgaon,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,550,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Red,Poor
New Delhi,1400,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,Dark Green,Excellent
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,3000,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Jaipur,650,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Gurgaon,500,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Birmingham,35,Pounds(��),No,No,No,No,2,Yellow,Good
Sandton,400,Rand(R),No,No,No,No,4,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,800,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Gurgaon,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1800,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,Green,Very Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,450,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,3500,Indian Rupees(Rs.),Yes,No,No,No,4,Orange,Average
Puducherry,300,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Gainesville,25,Dollar($),No,No,No,No,2,Green,Very Good
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,1000,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,700,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Gurgaon,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Sioux City,10,Dollar($),No,No,No,No,1,Yellow,Good
New Delhi,1950,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
New Delhi,1200,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Goa,700,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,550,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,1000,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
