City,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating color,Rating text
Noida,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Faridabad,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
S��o Paulo,0.0,Brazilian Real(R$),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Green,Very Good
Sandton,0.0,Rand(R),No,No,No,No,1.0,Green,Very Good
Noida,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Gurgaon,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Savannah,0.0,Dollar($),No,No,No,No,0.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
S��o Paulo,0.0,Brazilian Real(R$),No,No,No,No,1.0,Yellow,Good
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Rio de Janeiro,0.0,Brazilian Real(R$),No,No,No,No,1.0,Dark Green,Excellent
Faridabad,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
London,0.0,Pounds(��),No,No,No,No,1.0,Green,Very Good
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
Mysore,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Red,Poor
Davenport,0.0,Dollar($),No,No,No,No,1.0,Dark Green,Excellent
Gurgaon,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated
Bras�_lia,0.0,Brazilian Real(R$),No,No,No,No,1.0,Yellow,Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Kolkata,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
Nagpur,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
Gurgaon,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good
Rio de Janeiro,0.0,Brazilian Real(R$),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Pocatello,0.0,Dollar($),No,No,No,No,0.0,Yellow,Good
Macon,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good
Gurgaon,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Red,Poor
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Boise,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good
Noida,0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
New Delhi,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
Gurgaon,0.2222222222222222,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
Gurgaon,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Bhopal,0.8888888888888888,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Aurangabad,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Doha,0.0,Qatari Rial(QR),Yes,No,No,No,1.0,Dark Green,Excellent
Noida,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
Noida,0.8888888888888888,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Nashik,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
Gurgaon,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good
Coimbatore,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Mumbai,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Noida,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Rest of Hawaii,0.0,Dollar($),No,No,No,No,0.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Noida,0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Athens,0.0,Dollar($),No,No,No,No,0.0,Dark Green,Excellent
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Dalton,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated
Noida,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Cedar Rapids/Iowa City,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Noida,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Jakarta,1.0,Indonesian Rupiah(IDR),No,No,No,No,1.0,Dark Green,Excellent
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
Noida,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Red,Poor
New Delhi,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
S��o Paulo,0.0,Brazilian Real(R$),No,No,No,No,1.0,Orange,Average
Waterloo,0.0,Dollar($),No,No,No,No,0.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Varanasi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Faridabad,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Columbus,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
Auckland,0.0,NewZealand($),No,No,No,No,1.0,Green,Very Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
Noida,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Noida,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.8888888888888888,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Noida,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
Dalton,0.0,Dollar($),No,No,No,No,0.0,Green,Very Good
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Gurgaon,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Gurgaon,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Princeton,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good
Noida,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Bhopal,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
Gurgaon,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
Ahmedabad,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
Gurgaon,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
Nashik,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Noida,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
Macon,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good
Gurgaon,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Noida,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Red,Poor
Gurgaon,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
Noida,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Gurgaon,0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
Gurgaon,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good
Secunderabad,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Dark Green,Excellent
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Rio de Janeiro,0.0,Brazilian Real(R$),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor
Gurgaon,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
Gurgaon,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Bangalore,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated
Valdosta,0.0,Dollar($),No,No,No,No,0.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Rest of Hawaii,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Gainesville,0.0,Dollar($),No,No,No,No,0.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Pocatello,0.0,Dollar($),No,No,No,No,0.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Faridabad,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
��stanbul,0.0,Turkish Lira(TL),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Dubuque,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Sioux City,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good
New Delhi,0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Bangalore,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Vizag,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Noida,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Pretoria,0.11111111111111105,Rand(R),No,No,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Gurgaon,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Dark Green,Excellent
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Kolkata,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Noida,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
Chandigarh,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
S��o Paulo,0.0,Brazilian Real(R$),No,No,No,No,1.0,White,Not rated
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Gurgaon,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Faridabad,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Nagpur,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Dark Green,Excellent
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Noida,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.8888888888888888,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good
Sioux City,0.0,Dollar($),No,No,No,No,0.0,Yellow,Good
Gurgaon,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Surat,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
Gurgaon,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Bhopal,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Singapore,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
Gurgaon,0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Faridabad,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Jaipur,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.8888888888888888,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
Bhubaneshwar,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Agra,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
Noida,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
Noida,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
Faridabad,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
Gurgaon,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
New Delhi,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
